"Game Reference Key","Notes","Displayed Text","Alternate Text","Frequency","Requires Suffix","Misc.",
"b145d926-3013-4755-a642-66512ed669ac",,"Zase ne tohle...",,,,"16:55 15/03/2024"
"92cf1f93-c08e-462f-9419-76b539deea95",,"Pokaždé, když se snažím spát, vidím jejich tváře",,,,"16:57 15/03/2024"
"04e50bbe-99bf-4a6b-98a9-2bacedcb6e41",,"Jsou to jen testovací subjekty, zapomeň na to",,,,"16:57 15/03/2024"
"c8269f61-a709-44c5-bf17-6d84b3d18855",,"Zjistil jsem, že pití pomáhá",,,,"16:58 15/03/2024"
"3889ac3b-07f1-4552-936c-dfe4e9d0d251",,"Můžu ti na to něco sehnat",,,,"16:59 15/03/2024"
"46b984d6-32e3-4849-8f26-b7732825ab14",,"Chceš o tom mluvit?",,,,"17:02 15/03/2024"
"1c60a5d5-5326-4785-b74b-28294f333438",,"Nemůžu. Snažím se zapomenout",,,,"17:03 15/03/2024"
"dea65fa4-ccb5-421a-94f6-b49853ab19d1",,"Ani náhodou",,,,"17:02 15/03/2024"
"16f05ddb-2a2b-4b99-a2c1-5925c4ec1b55",,"Nic k řečení",,,,"17:05 15/03/2024"
"c607c644-b1c7-4303-8f37-6b56c81f9029",,"Proč tě to najednou tak zajímá?",,,,"17:05 15/03/2024"
"80b340b1-3abc-4d77-9745-8e49e7012e3f",,"Myslím, že nemůžu",,,,"17:06 15/03/2024"
"a1073ad5-312d-467a-a9e6-da27f81c5b7e",,"Zapomeň, že jsem se ptal",,,,"17:07 15/03/2024"
"fedd864e-2a39-40e7-99cd-679b69172fd7",,"Dobře, chápu",,,,"17:08 15/03/2024"
"ef0e161f-1b06-46c8-91b8-f8ce616bca35",,"Jen se snažím být přítel",,,,"17:08 15/03/2024"
"4dcbc010-4d5a-45b9-89b8-5727131db501",,"Měl bys to někomu říct",,,,"17:10 15/03/2024"
"9573ea15-fafe-4731-bd9e-da7880ddfcf9",,"Komu? Strážníkům?",,,,"17:10 15/03/2024"
"35953aec-0b55-40e6-99aa-375dcd61e6c0",,"Proč ne? Mohli by pomoct",,,,"17:12 15/03/2024"
"0eb24f62-5f82-479a-b609-d950c550baed",,"A co LEM?",,,,"17:13 15/03/2024"
"9186948c-c7bf-412d-903b-eee9e2ee2644",,"Chtějí jen to nejlepší pro tuhle zemi",,,,"17:15 15/03/2024"
"bdad8825-f3bf-4d24-9f7c-27401bd441e2",,"Ne, bylo by jim to jedno",,,,"17:14 15/03/2024"
"4207c024-e8e8-49ac-8c3c-c63b4a0a18ea",,"Možná bys měl věřit v Boha",,,,"17:18 15/03/2024"
"22959cea-0681-433e-9587-42beab713093",,"Ne... Nevím...",,,,"17:17 15/03/2024"
"21574583-17f9-495a-bf58-0069a14543b2",,"|receiver.firstname|, dochází nám:\r\n\r\n- fyziologický roztok\r\n- testovací proužky na krev\r\n- H₂S\r\n- kanyly\r\n- tampony\r\n- destičky",,,,"17:23 15/03/2024"
"51f532ff-af2c-4830-9959-012c9d5a4d7a",,"Poslední dávka nic moc. Potřebujeme robustnější vzorky pro další kolo testování.\n",,,,"17:26 15/03/2024"
"ccd85566-9708-43cd-9df7-1d21953dea68",,"poslední test: kontrolní skupina nebyla optimální\r\n\ntato skupina:\r\n\r\numýt 2x s TBS-t, inkubovat 10 min\r\n\r\nblokovat 45 min\r\n\r\n5 ml - celkem\r\n\r\nmonitorovat průběh",,,,"17:30 15/03/2024"
"ffe7b35e-d43d-40c2-857a-441149eaff27",,"Omlouvám se, nechal jsem vaše vzorky venku z lednice. Jejda!\n",,,,"17:34 15/03/2024"
"da28bd9b-f0eb-4ac2-b9ee-8e15e326d829","LOC_IGNORE","|receiver.casualname|,",,,,"17:32 15/03/2024"
"344cb0d4-87ae-4e68-9c16-92f0279082f4","LOC_IGNORE","|writer.initials|",,,,"17:33 15/03/2024"
"9e29d773-8433-41df-bef1-9e510e511a0b",,"C20H27NO2 při 5000 μg ?? \r\n\r\nzměny chování \r\n\r\nneurotoxicita??",,,,"17:36 15/03/2024"
"de024149-508f-4213-a9fb-a46222fb999c","LOC_IGNORE",,,,,"17:36 15/03/2024"
"69eb99e6-4dda-4878-8b00-b87f63023265",,"Během několika posledních týdnů jsme obdrželi několik hlášení o zmizelých pracovních listech, faksimilech a vzorcích. \r\n\r\nProbíhá tajné vyšetřování veškerého personálu. Očekáváme vaši plnou spolupráci. \r",,,,"17:40 15/03/2024"
"43a150aa-4a98-45db-ab99-530b8b23a9d5",,"Vážení zaměstnanci,",,,,"17:39 15/03/2024"
"93fd95a4-3cdd-42d0-a343-90da804a77ed",,"Vyšetřování personálu",,,,"17:39 15/03/2024"
"4ab6cb67-c8f4-40b5-8b5f-8a6a495523d8",,"Vedení",,,,"17:40 15/03/2024"
"dfa63555-7c6c-4e49-8222-4438f208e44c",,"Knižní klub",,,,"17:43 15/03/2024"
"c5ead8b1-8029-4bba-b195-39d598214008","LOC_IGNORE","|receiver.firstname|,",,,,"17:44 15/03/2024"
"1f697da4-a6bf-4fef-9421-d31916df880c",,"Pokud máš opravdu zájem přijít do knižního klubu, budu se muset zeptat vedoucího skupiny. Musíme být velmi opatrní, koho do knižního klubu pouštíme. Příliš mnoho lidí by ho rádo vidělo zničený. Už jsme ztratili spoustu knih.",,,,"17:44 15/03/2024"
"a76f8e33-8f05-4730-98c3-16e04868d526","LOC_IGNORE","|casualname|",,,,"17:44 15/03/2024"
"9468f720-8976-4573-b7a0-831029eb3d94",,"Remmy Caution, hvězdný střelec Starch Kola Sugarbirds, obdržel oficiální varování poté, co byl přistižen při kouření cigarety Yellow Beaks. \r\n\r\n„Pan Caution lituje tohoto selhání úsudku," komentoval jeho agent. „Příště, až se bude po zápase cítit napjatý, určitě si dá ledově studenou Starch."",,,,"17:55 15/03/2024"
"1a1e2bf8-9c79-438e-86e9-f0480606ff3d",,"POZOR UPOZORNĚN",,,,"17:55 15/03/2024"
"8f8ba432-d409-4eb0-8408-113d2964a473",,"Mluvčí El-Gen Proteans popřel zvěsti, že hráči dostávají tajné, nelegální vylepšení SyncDisk. „Všechny naše léčby jsou schváleny Ligou," řekl |random.fullname|. „Tyto zvěsti nejsou nic jiného než korporátní žárlivost." ",,,,"17:57 15/03/2024"
"876428a7-04d0-4233-bee5-fe0566c0b868",,"PROTEANI POPÍRAJÍ ZVĚSTI",,,,"17:56 15/03/2024"
"0738d0fd-7ce3-4f0c-8f48-e75cc5d15a79",,"\rHvězdní hráči bas-boule Mickey Esposito, Eniola „Roller" Jones a Kristo Mistry potěšili hosty účastí na třetím ročníku slavnostního brunche na památku Eugena Kensingtona v New Toulouse Grand. Hráči osobně poskytli sběratelské karty do aukce, čímž získali peníze na podporu fondů pro rozvoj podnikání v celém U.A.S.",,,,"17:58 15/03/2024"
"40a119a2-fcf9-444d-9a47-fc8c513e959d",,"KENSINGTON BLUES ZÁŘÍ NA CHARITATIVNÍM GALAVEČERU",,,,"17:58 15/03/2024"
"a5a5ebb8-9437-46a1-ba95-0585074abce4",,"„Bad" Bill Nosseross, střelec Candor City Bloodhounds, se těsně vyhnul zatčení v |city.name| baru poté, co se hádka změnila v rvačku, která zanechala pět zraněných a způsobila 6000CR kriminální škody. \n\n„Byl jako šílenec," řekl jeden z přihlížejících, který si nepřál být jmenován. „Zaútočil na mě lahví kečupu."\r\n\r\n„Jednalo se o případ úmyslné provokace," odpověděl příslušník Alpha Division Strážníků. „Pan Nosseross není vinen."",,,,"18:00 15/03/2024"
"1d74d29d-f4b0-4123-acbb-ab7484dba919",,"„ZLÝ" CHLAPEC BILL V BAROVÉ RVAČCE ZATČENÍ\r",,,,"17:59 15/03/2024"
"1b1744b3-503c-47fa-89bc-73273aa58981",,"Tři šťastní uživatelé V-Love se brzy ocitnou na rande svých snů s členem Kaizen Woodpeckers! Hvězdy bas-boule Makuku Watts, Sally al-Hassem a Quincy Large přidali svá jména do databáze V-Love a, pokud se najde shoda, dopřejí svému rande večeři při svíčkách pro dva, zdvořilostí Kaizen 6. Zaregistrujte se ještě dnes a najděte tu svou speciální osobu. \n\nPoplatek 50CR za shodu. V-Love nemůže zaručit dostupnost hráče.",,,,"18:01 15/03/2024"
"361bbe9c-34be-41bd-b560-8e5c55c6fb5a",,"DATLÁCI ROZPROSTÍRAJÍ KŘÍDLA LÁSKY\r",,,,"18:01 15/03/2024"
"71a312bb-7bfb-474d-a057-fe7e14de3161",,"Podle místních zpráv byl další obyvatel města |city.name| nahlášen jako pohřešovaný. |victim.age|letý |victim.fullname| z |victim.home.building| nebyl nějakou dobu viděn, což vyvolává obavy u přátel a známých. ",,,,"12:26 17/04/2024"
"008b9f3f-3979-4ff7-af5c-570fa017e8e8",,"Viděli jste |victim.surname|?",,,,"12:26 17/04/2024"
"0400a106-d205-4e06-a829-8625e6ad649c",,"„To prostě není jako |victim.firstname|", řekl |victim.friend.fullname|, dlouholetý přítel. „Bojím se, že se stalo to nejhorší."",,,,"12:26 17/04/2024"
"ef768f77-d8e4-4d2b-98b5-91b87186a15d",,"|victim.firstname| musí být v nějakých potížích," řekl |victim.friend.fullname|, blízký přítel. „Jinak jsem si jistý, že by mi to řekl."",,,,"12:26 17/04/2024"
"9491eeba-f161-4f1d-94e9-e5a238581f22",,"|victim.firstname|, prosím, vrať se domů," prosil |victim.partner.fullname|, nejbližší příbuzný oběti. „Ať už jsi v jakýchkoli potížích, najdeme cestu ven."",,,,"12:27 17/04/2024"
"4c0a406e-76a0-47a1-8acd-2c739a7866fa",,"|victim.firstname| byl vždy sobecký," řekl |victim.enemy.fullname|. „Nepřekvapuje mě, že utekl a nechal všechny, aby se trápili."",,,,"12:27 17/04/2024"
"d0608db6-f976-4f51-996e-d23066f0c9c6",,"|victim.firstname|, pokud to čteš, prosím, zavolej," požádal |victim.partner.fullname|, blízký společník. „Pokud jsem udělal něco špatně, omlouvám se."",,,,"12:27 17/04/2024"
"23059aa4-785c-47ec-9f39-159bd3f26c9a",,"„Když se mě zeptáš, |victim.firstname| si to zasloužil," řekl |victim.enemy.fullname|, známý. „Nemyslím si, že by |victim.himher| někomu chyběl."",,,,"12:27 17/04/2024"
"06be4990-2958-4552-9d65-20dc5dd1c726",,"Občanům se připomíná, aby hlásili veškerou podezřelou aktivitu svému místnímu oddělení strážců. ",,,,"16:47 19/03/2024"
"09911422-8762-484b-ac66-8c293f5dba64",,"BEZE STOPY ZMIZEL\r",,,,"16:49 19/03/2024"
"77762188-79f1-45cf-991e-3cb576eff806",,"Strach v ulicích |city.name| dnes večer, jelikož byl nahlášen další pohřešovaný občan. |victim.partner.fullname|, který je oběti blízký, vydal vášnivou výzvu k jakékoli informaci ohledně místa pobytu |victim.surname|.",,,,"12:29 17/04/2024"
"500b5088-6406-43e5-9ffb-18e36d058dec",,"„Pokud znáte |victim.firstname| nebo jste |victim.himher| viděli, prosím, ozvěte se."",,,,"12:28 17/04/2024"
"f35286bf-e0c0-42d5-92cb-6fd5d03b8657",,"|victim.surname| se pravděpodobně někde vyspává," komentoval příslušník Strážníků z divize Beta. „To se stává pořád." ",,,,"12:28 17/04/2024"
"40bcb8fe-717e-460c-914b-d46819d29945",,"„Občané by měli dávat pozor na přátele a blízké," komentoval mluvčí týmu Starch Kola Strážníci pro zpětnou vazbu komunity. „A zůstaňte ostražití s chladnou plechovkou Starch Kola."",,,,"16:57 19/03/2024"
"081c6090-3106-4b77-9386-b36681880792",,"|victim.surname| si nejspíš vyrazil pro Starch," komentoval člen týmu Starch Kola Community Feedback Team. „Nemyslíme si, že je důvod k obavám."",,,,"12:28 17/04/2024"
"8b086166-cda4-4016-b8c2-be31515d2bac",,"SEZNAM POHŘEŠOVANÝCH LIDÍ ROSTE\r",,,,"16:59 19/03/2024"
"1e64011b-eaed-496e-ad9b-63ce198d7f51",,"Znepokojivá série zmizení v |city.name| pokračuje s dalším nahlášeným pohřešovaným občanem.",,,,"17:00 19/03/2024"
"3848b51c-2a3b-4d0d-b0c3-9bb786cc5401",,"|victim.fullname|, který je popsán jako |victim.height| s |victim.haircolour| a |victim.eyecolour| očima, byl naposledy pozorován v oblasti |location.name|.",,,,"12:30 17/04/2024"
"95ee3f98-d725-4f7f-864e-e4cccd02a49a",,"„Je to pro něj velmi netypické," řekl přítel |victim.friend.fullname|. „Všichni se o něj strašně bojíme."",,,,"12:30 17/04/2024"
"da799748-0f03-4a2a-9bee-b780fc7a784d",,"„Nevím, co |victim.firstname| dělá, ale není to vtipné," řekl známý |victim.enemy.fullname|.",,,,"12:30 17/04/2024"
"9c831e74-1849-46a8-a3de-d012bc697e8d",,"„Kolik lidí se ještě musí ztratit, než Strážníci něco udělají?" zeptal se jeden soused, který si nepřál být jmenován. ",,,,"17:04 19/03/2024"
"1a42e1fb-c496-4081-b254-3399decae836",,"„Možná měli prostě štěstí a vyhráli lístek na Pole," zamyslel se |victim.friend.fullname|, známý. ",,,,"12:30 17/04/2024"
"bb411451-b833-4ffa-880c-6033ef0dd25d",,"„Máme mnohem důležitější věci na práci než hledat opilce a flákače," řekl příslušník Starch Kola Strážníků. ",,,,"17:06 19/03/2024"
"118986aa-56cb-4241-b48e-d80a2775fd13",,"„Tyto případy pohřešovaných osob jsou zcela nesouvisející a nejsou považovány za podezřelé," řekl mluvčí divize Alpha Strážníků. ",,,,"15:56 25/03/2024"
"5f930c89-5aa9-4a89-a8ff-029255b89ebc",,"„Zákonodární občané se nemají čeho bát," řekl mluvčí programu Starch Kola’s Community Outreach. „Měli by si odpočinout s vědomím, že naši stateční Strážníci hlídkují v ulicích."",,,,"17:08 19/03/2024"
"d37dda73-f2fe-4495-aee4-fb7c6ce92ae4",,"Dneska to bude dobrá hra, cítím to",,,,"17:11 19/03/2024"
"c2678211-4498-4bc5-9d53-2b9b37490396",,"Lepší, když to udělám, vsadil jsem na to vrány",,,,"17:13 19/03/2024"
"46e547be-c86a-4f17-ad4a-b0184f7e8d6b",,"O tom nevím",,,,"17:14 19/03/2024"
"5fc23fc3-f4c9-40fa-ab0d-fcbd1797f3b5",,"Jenom Blues",,,,"17:15 19/03/2024"
"50a3086f-a0ef-4fd4-81c5-ac73d74de6c5",,"Sázím na Sugarbirds",,,,"17:15 19/03/2024"
"939995f0-758b-48ef-973a-08c5254923c0",,"Woodpeckers to vezmou",,,,"17:15 19/03/2024"
"db952aa4-92fb-439c-88fe-cb391e91b09a",,"Pojďte, Bloodhounds",,,,"17:16 19/03/2024"
"16395605-b6af-45a4-b93a-3728cd025f03",,"Ty Proteany se musí milovat",,,,"17:16 19/03/2024"
"25ebbb53-d234-497e-8bf7-2c14efed8c88",,"Týmy vypadají tuto sezónu dobře",,,,"17:18 19/03/2024"
"64285443-ee5d-40a8-af75-8b7f0625ec2a",,"Proteani vypadají tuto sezónu dobře",,,,"17:19 19/03/2024"
"c3518b75-0d60-4a95-a6f7-ae43ddc841bc",,"Bloodhounds udělali tuto sezónu dobrý start",,,,"17:19 19/03/2024"
"a1fa8193-7608-4bb8-9a00-f4299089e5cf",,"Woodpeckers budou letos skvělí",,,,"17:19 19/03/2024"
"6c6448eb-91dc-4c2d-bcce-89c24ed23d99",,"Myslím, že Sugarbirds to letos vyhrají",,,,"17:20 19/03/2024"
"9d21ae86-73e5-45c4-b9f4-6db28531c084",,"Blues se letos daří",,,,"17:20 19/03/2024"
"f4201458-5fac-4979-9d92-cf08e9db5dd7",,"Víš, že mi je to jedno",,,,"17:21 19/03/2024"
"45b42196-aee1-481c-8091-b503af5503ba",,"Asi jo",,,,"17:30 19/03/2024"
"a9646134-fc39-44d8-94ed-bf3c917030d6",,"Měl bys se nechat vyšetřit",,,,"17:23 19/03/2024"
"c8aa8821-fb2a-4b09-a3dd-ed1e53f08182",,"Jsou jediní, kdo jsou",,,,"17:24 19/03/2024"
"c097ccf1-246c-408d-a9b1-8b1a02713c06",,"Nemůžeš mluvit o něčem jiném?",,,,"17:25 19/03/2024"
"90aa2c31-8161-4442-a45e-d7fef059755d",,"To můžeš říct znova",,,,"17:30 19/03/2024"
"fcb790f2-2df4-426c-b714-5ad4d4894b2c",,"Myslíš?",,,,"17:32 19/03/2024"
"0b2cc032-e0e5-4165-9a21-6ce0f7bb6f26",,"Určitě jsou",,,,"17:33 19/03/2024"
"4e9df4c3-9fb7-4adf-b641-0d38821c1f09",,"Nikdy líp",,,,"17:34 19/03/2024"
"b16e050b-0b32-4e0e-8d56-c4e15fcbf7e5",,"Stále si myslím, že můj tým je nejlepší",,,,"17:35 19/03/2024"
"d468d95c-e3b3-4643-89aa-aa8af534d9a5",,"Co ten Remmy Caution?",,,,"17:36 19/03/2024"
"506addf0-3512-4a70-b25f-6be5342e22cd",,"Jen se snažím konverzovat",,,,"17:36 19/03/2024"
"e155a907-7436-4a15-9d0d-baf5b332b11f",,"Jo, jo",,,,"17:38 19/03/2024"
"63c08131-d130-471d-9fae-efd25e06a5ce",,"Miluji naše chaty",,,,"17:38 19/03/2024"
"3be7fd31-cc66-432f-b5ab-c747022afa3b",,"Ugh, zapomeň na to",,,,"17:40 19/03/2024"
"2dbe032e-e248-41d1-b68f-a63dc57e0ce8",,"Ten Vargas... to je chlap",,,,"17:41 19/03/2024"
"d125f786-aa8e-412f-910c-d11c1ebddda2",,"Nikdy jsem neviděl lepšího střelce než Derrida",,,,"17:42 19/03/2024"
"d65aaaaf-0842-4af3-8162-89c0e6fecdf2",,"Ten Bannerjee je něco",,,,"17:43 19/03/2024"
"194aa99a-dba7-4fb7-a1d3-d6d83e60b379",,"Víš, že jsem fanoušek Woodpeckers",,,,"17:43 19/03/2024"
"2583477e-b24f-4f69-b7cd-b50b0edfd5a8",,"Hvězdná kvalita",,,,"17:44 19/03/2024"
"a6520e83-551f-4736-88bc-496ef4bd4fe1",,"Nejlepší v lize",,,,"17:44 19/03/2024"
"ee25b958-12f6-43f8-8ab3-d58f08f4cd7a",,"Mmmhmm",,,,"17:45 19/03/2024"
"35cc266a-9e33-4c20-bfe8-43403b4c72e9",,"Nechci zmeškat hru",,,,"17:48 19/03/2024"
"7aefe089-4a61-416f-9a64-c261026d0e6e",,"Musím se vrátit na hru",,,,"17:50 19/03/2024"
"021a9a32-c885-4a6d-88c1-9a6416488d43",,"Bude to dobrý",,,,"17:55 19/03/2024"
"daaea27f-3bfc-4ea8-a516-d311c611f7f7",,"Jasně, poslouchám...",,,,"11:14 20/03/2024"
"94028c18-f365-437f-ba91-58175276cf57",,"V žádném případě. Najdu tě a chytím tě",,,,"11:56 21/03/2024"
"def36023-9bc9-46ec-a725-8ff2fbaef448",,"Hodně štěstí s tím, |city.player.surname|.",,,,"11:51 21/03/2024"
"7c53a257-fabf-4826-a1c4-c46e8c84b349",,"Dobrá práce, |city.player.surname|. |killer.cleanupreward| vrány jdou k tobě.",,,,"11:55 21/03/2024"
"3edfa732-161b-4b5a-b43b-a104ff25813f",,"Ozvu se.",,,,"17:13 20/03/2024"
"3f71daa3-b500-451a-810f-44fbd1a35db8",,"Velká chyba, |city.player.surname|. ",,,,"11:51 21/03/2024"
"5c500cbf-e789-4082-9ab5-362773bb559a",,"Mohli jsme se bavit, |city.player.firstname|.",,,,"11:50 21/03/2024"
"d604d1dd-1ec6-4527-8e52-028ed6bac689",,"Škoda. Tak příště, |city.player.firstname|.",,,,"11:53 21/03/2024"
"8d1646f5-6817-46a7-893c-8077ac141991",,"Jasně, že budeš. Užij si místo činu.",,,,"11:57 21/03/2024"
"27859134-7603-4970-9c9e-bd23ccb34d93",,"Nikdy mě nechytíš, |city.player.surname|. ",,,,"11:58 21/03/2024"
"f2f06153-e1fb-451e-9047-07b0897687d4",,"Byl jsem v PRÁCI |receiver.firstname|, vydělával VRÁNY, abychom mohli ŽÍT v tomhle zapadlém městě. Nech mě na pokoji!",,,,"12:21 21/03/2024"
"086fe266-2c89-4ec8-b1d0-95380aa24957",,"re: Kde jsi byl včera v noci?",,,,"12:21 21/03/2024"
"8d60fafe-9e1e-4c40-bffe-8ed2258cd810",,"Co tím myslíš? Přišel jsem domů pozdě a usnul na gauči. Odešel jsem brzy. Nechtěl jsem tě budit. ",,,,"12:21 21/03/2024"
"6b108b99-98fd-46ed-9a17-2b7764dbef80",,"Zase pracuji do pozdních hodin. Tady je to teď peklo. Vynahradím ti to, lásko.",,,,"17:00 16/04/2024"
"b096419c-a42f-4d7e-a599-3df5b9793095",,"BOLÍ mě, že mi nevěříš, |receiver.casualname|. Přísahám, že jsi pro mě jediná. ",,,,"12:23 21/03/2024"
"a9646966-ed67-43cd-8ba1-b8144606eb99",,"Měl jsem nějakou práci, to je vše. Nevěříš mi, drahoušku?",,,,"17:00 16/04/2024"
"391300df-fbdd-4c8a-a020-5c733deee02f",,"Byl jsem s partou! Ztratil jsem pojem o čase. Promiň, lásko, řeknu ti to příště.",,,,"12:43 21/03/2024"
"78e4018d-b32d-4f7d-ad23-d9e15d779221",,"Rada?\r",,,,"12:34 21/03/2024"
"a5b426c1-849f-4e5c-ab52-1bd27238ad51",,"|receiver.casualname|, je mi špatně. Myslím, že |partner.firstname| se s někým schází. Nevím, co mám dělat.",,,,"12:34 21/03/2024"
"6f6adcb7-c4f9-4fe2-b0db-b2c89c627f3a",,"Jsem si skoro jistý, že mi |partner.firstname| podvádí. Mohl bych |partner.himher| zabít! Jsem tak naštvaný, že nemůžu myslet rovně. Co mám dělat??",,,,"12:36 21/03/2024"
"5ff95f08-e6a6-46b4-b2fd-c6720a098c27","LOC_IGNORE","|firstname|",,,,"12:36 21/03/2024"
"a739cd70-b37b-45b2-abd1-6d3010c97e5f",,"Jsem si jistý, že to nic není, ale vídáš se v poslední době hodně s |partner.firstname|? Jen, že |partner.firstname| přišel domů pozdě třikrát za poslední týden a já se začínám bát.",,,,"12:37 21/03/2024"
"d5e0787e-33e4-4dcb-91af-185d4c26c24f",,"Vážený |receiver.formalname|,\n\r\nDěkujeme za vaši žádost o účast v loterii The Fields Citizen Lottery Draw. Bohužel, jste nad maximální věkovou hranicí pro účast. \r\n\r\nPřejeme vám modrou oblohu a příjemný důchod, \r\n\r\nVýbor loterie The Fields",,,,"12:48 21/03/2024"
"f90565d8-76ea-4910-b746-c95c8b4c9eb9",,"|receiver.fullname|\n|receiver.home.building|\n",,,,"12:48 21/03/2024"
"c44f8561-b466-4ced-b9e5-fe1117069f0d",,"moudrost před krásou",,,,"12:56 21/03/2024"
"50c9a313-ec51-40cd-b22b-93a132f0319d",,"na věku nezáleží",,,,"12:57 21/03/2024"
"64706970-c673-4d6e-8f5e-3f0d4fd1fa7e",,"v plné síle",,,,"12:57 21/03/2024"
"441e07af-16b5-46f8-9ea2-b29545f07a27",,"starý pes nové triky",,,,"12:58 21/03/2024"
"b5084433-5cee-4551-967c-fe55adb3637c",,"věk je jen číslo",,,,"12:58 21/03/2024"
"2d29cf6c-3f0d-40ad-8011-efd8c4e063cf",,"Kniha\r",,,,"13:01 21/03/2024"
"3b864325-cb38-4021-8b15-309cac9b5b03",,"|receiver.firstname|,\n\r\nČtěte E.K.’s knihu pozorně. Je to tam všechno.\r\n\r\nKrev slabých musí být sladká. \r\n\r\nKrev lemmingů musí stéct do moře. \r\n\r\nMusíme se obětovat pro Strýce.\r\n",,,,"13:01 21/03/2024"
"5527a23a-6fe2-4fb7-b2db-85cd62e23031","LOC_IGNORE","|initials|",,,,"13:01 21/03/2024"
"b7bc9495-4e5b-4d66-8d28-928a8f951f5b",,"Den 10: plechovky starch: 48 \r\n\r\nbolest hlavy, nevolnost, ale pokračoval jsem\r\n\r\n50 plechovek a strýček Eden se mi zjeví\r\n",,,,"13:07 21/03/2024"
"f773f5f3-a61c-479d-96fe-2215564c0678",,"\nDen 12: viděl jsem strýčka Edena ve vizi\r\n\r\nřekl mi, že dělám to, co je třeba\r\n\r\npak mě požehnal hořčicí\r\n\r\nBYL JSEM ZVOLEN\r\n",,,,"13:07 21/03/2024"
"4d30b877-261c-4db2-96d9-acc4b5d91a16",,"Den 13: lov lemmingů je každý den těžší\r\n\r\nale najdu je a přinutím je zaplatit za zradu strýčka",,,,"13:07 21/03/2024"
"ffc25a80-c8cb-403f-8ade-525b6e6bf185",,"Vážený |receiver.formalname|,",,,,"13:11 21/03/2024"
"4b2a8143-1fc6-42e0-92aa-5a2c4ef3f1c5",,"Děkujeme za vaši žádost o mentorství Starch Kola Advanced Years Mentorship: Pomáháme důchodcům vrátit život do toho! \r\n\r\nS potěšením nabízíme následující neplacené pozice:\r\n\r",,,,"13:12 21/03/2024"
"8d0f7920-704a-4825-815f-59f5b8cf2aa3",,"\r\nProsím, zašlete nám svůj souhlas co nejdříve. \r\n\r\nPojďme výše!\r\nProgram Starch Kola A.Y.M.",,,,"13:13 21/03/2024"
"ef3e13c7-1adc-4d50-bbc1-d87b3748f3b1",,"Třídič rybích vnitřností \r",,,,"13:12 21/03/2024"
"a15074fe-2b58-43f3-aa17-0bb7bca841f1",,"Třídič SynthFish (experimentální divize)\r",,,,"13:14 21/03/2024"
"992be9c5-2520-4763-b5fe-629a10abd61c",,"Subjekt lékařských testů (končetiny)\r",,,,"13:12 21/03/2024"
"41504e24-5e20-4c76-b0e8-4b504e56293c",,"Subjekt lékařských testů (neurologie)\r",,,,"13:12 21/03/2024"
"dccf82ad-c830-4025-bab5-962ad686109c",,"Starch Kola pouliční prodejce výrobků",,,,"13:12 21/03/2024"
"7a305136-ec44-470f-b960-da25be978991",,"Fan Club Portia Truelove\n\nPřipojte se HNED TEĎ a každý týden obdržíte příběh Tales of the Heart (tm) a přístup k našim napínavým titulům:\n\r\nV-Mail Valentine\r\nElektrická láska\r\nChevalier Mine\r\nRůže na schodech\r\n\nNajděte Truelove ještě dnes!\n",,,,"13:19 21/03/2024"
